pathDomainRatio,domain_token_count,domainUrlRatio,SymbolCount_Domain,LongestPathTokenLength,domainlength,tld,NumberofDotsinURL,argDomanRatio,pathurlRatio,host_letter_count,delimeter_path,pathLength,Entropy_Domain,urlLen,subDirLen,ldl_url,CharacterContinuityRate,longdomaintokenlen,SymbolCount_Directoryname,Target
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,0.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,3.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,1.0,0.7692308,9.0,1.0,1
1.5384616,2.0,0.325,1.0,9.0,13.0,2.0,2.0,0.15384616,0.5,12.0,1.0,20.0,0.916849799,40.0,20.0,2.0,0.7692308,9.0,1.0,1
